 Time1  Time2       u_stat         p-val Reject
     2    118 1.479605e+09  1.730688e-38   True
     2    119 1.378366e+09  1.183039e-31   True
     2    120 1.433778e+09  3.446291e-33   True
     2    121 1.306471e+09  9.458902e-31   True
     2    122 1.282910e+09  4.601852e-28   True
     2    123 1.283673e+09  2.340875e-25   True
     2    124 1.213343e+09  6.831210e-23   True
     2    125 1.052326e+09  2.333852e-18   True
     2    126 1.094521e+09  7.737277e-23   True
     2    127 1.142393e+09  2.701062e-26   True
     2    128 1.126882e+09  2.148596e-17   True
     2    129 1.058576e+09  1.702569e-20   True
     2    130 1.000828e+09  1.768567e-15   True
     2    131 9.870684e+08  1.559568e-17   True
     2    132 1.006123e+09  8.090421e-22   True
     2    133 9.364052e+08  1.361611e-17   True
     2    134 9.669047e+08  2.620055e-20   True
     2    135 8.431130e+08  4.705853e-13   True
     2    136 8.812454e+08  1.339623e-18   True
     2    137 7.998867e+08  2.777437e-12   True
     2    138 8.072091e+08  7.990698e-13   True
     2    139 7.789275e+08  1.245043e-11   True
     2    140 8.630835e+08  1.883353e-15   True
     2    141 8.380605e+08  3.939122e-19   True
     2    142 7.517339e+08  2.792982e-13   True
     2    143 7.405332e+08  4.357323e-16   True
     2    144 6.900757e+08  5.194917e-17   True
     2    145 6.993200e+08  2.050954e-16   True
     2    146 6.327834e+08  1.025806e-13   True
     2    147 6.158043e+08  7.615961e-11   True
     2    148 6.026164e+08  4.224437e-11   True
     2    149 6.605259e+08  1.074360e-13   True
     2    150 5.801396e+08  2.933491e-11   True
     3      4 9.092311e+11 3.713576e-137   True
     3      5 7.120042e+11  0.000000e+00   True
     3      6 5.859171e+11  0.000000e+00   True
     3      7 4.914212e+11  0.000000e+00   True
     3      8 4.167717e+11  0.000000e+00   True
     3      9 3.569793e+11  0.000000e+00   True
     3     10 3.101332e+11  0.000000e+00   True
     3     11 2.699527e+11  0.000000e+00   True
     3     12 2.373335e+11  0.000000e+00   True
     3     13 2.093826e+11  0.000000e+00   True
     3     14 1.847568e+11  0.000000e+00   True
     3     15 1.648811e+11  0.000000e+00   True
     3     16 1.475797e+11  0.000000e+00   True
     3     17 1.321843e+11  0.000000e+00   True
     3     18 1.193814e+11  0.000000e+00   True
     3     19 1.083799e+11  0.000000e+00   True
     3     20 9.782789e+10  0.000000e+00   True
     3     21 8.886098e+10  0.000000e+00   True
     3     22 8.153416e+10  0.000000e+00   True
     3     23 7.453038e+10  0.000000e+00   True
     3     24 6.794643e+10  0.000000e+00   True
     3     25 6.250090e+10  0.000000e+00   True
     3     26 5.758320e+10  0.000000e+00   True
     3     27 5.264995e+10  0.000000e+00   True
     3     28 4.899807e+10  0.000000e+00   True
     3     29 4.493616e+10  0.000000e+00   True
     3     30 4.197817e+10  0.000000e+00   True
     3     31 3.944886e+10  0.000000e+00   True
     3     32 3.648450e+10  0.000000e+00   True
     3     33 3.401781e+10  0.000000e+00   True
     3     34 3.192969e+10  0.000000e+00   True
     3     35 2.945166e+10  0.000000e+00   True
     3     36 2.772589e+10  0.000000e+00   True
     3     37 2.580525e+10  0.000000e+00   True
     3     38 2.435845e+10  0.000000e+00   True
     3     39 2.269141e+10  0.000000e+00   True
     3     40 2.163404e+10  0.000000e+00   True
     3     41 2.013577e+10  0.000000e+00   True
     3     42 1.894963e+10  0.000000e+00   True
     3     43 1.777429e+10  0.000000e+00   True
     3     44 1.677452e+10  0.000000e+00   True
     3     45 1.579182e+10 5.486680e-292   True
     3     46 1.498917e+10  0.000000e+00   True
     3     47 1.405007e+10 1.275966e-279   True
     3     48 1.335849e+10 4.632227e-257   True
     3     49 1.266674e+10 1.735204e-248   True
     3     50 1.192897e+10 1.086891e-256   True
     3     51 1.128842e+10 7.584283e-224   True
     3     52 1.072228e+10 3.379883e-218   True
     3     53 1.030544e+10 1.502816e-233   True
     3     54 9.595658e+09 8.831722e-197   True
     3     55 9.162420e+09 6.598787e-199   True
     3     56 8.894411e+09 2.939376e-212   True
     3     57 8.386404e+09 1.133073e-179   True
     3     58 7.976239e+09 3.677701e-178   True
     3     59 7.659249e+09 1.581869e-186   True
     3     60 7.284922e+09 3.142224e-158   True
     3     61 6.856338e+09 6.665360e-151   True
     3     62 6.623254e+09 3.537579e-152   True
     3     63 6.281182e+09 1.119783e-133   True
     3     64 6.062559e+09 4.671216e-139   True
     3     65 5.686691e+09 3.656128e-118   True
     3     66 5.638681e+09 9.261591e-127   True
     3     67 5.149439e+09 5.090909e-119   True
     3     68 4.990420e+09 1.677768e-115   True
     3     69 4.810232e+09 2.663109e-106   True
     3     70 4.628831e+09 2.255350e-105   True
     3     71 4.413109e+09 6.001448e-113   True
     3     72 4.200072e+09  5.530370e-97   True
     3     73 4.126291e+09 5.980426e-104   True
     3     74 3.996714e+09 1.098800e-106   True
     3     75 3.682806e+09  2.768240e-83   True
     3     76 3.553365e+09  2.686093e-75   True
     3     77 3.442054e+09  6.695623e-66   True
     3     78 3.454277e+09  4.142825e-92   True
     3     79 3.257422e+09  4.480622e-74   True
     3     80 3.095090e+09  1.161293e-77   True
     3     81 2.929233e+09  1.419594e-65   True
     3     82 2.841852e+09  1.497920e-68   True
     3     83 2.755376e+09  8.811607e-69   True
     3     84 2.644023e+09  2.669033e-67   True
     3     85 2.482705e+09  1.062074e-64   True
     3     86 2.466158e+09  1.128806e-66   True
     3     87 2.355939e+09  1.196577e-47   True
     3     88 2.357935e+09  2.519969e-59   True
     3     89 2.191941e+09  2.921864e-55   True
     3     90 2.132875e+09  5.028121e-57   True
     3     91 2.055875e+09  8.194033e-55   True
     3     92 1.957263e+09  3.002979e-53   True
     3     93 1.897378e+09  3.643091e-53   True
     3     94 1.775018e+09  9.914034e-39   True
     3     95 1.706360e+09  5.995833e-39   True
     3     96 1.741777e+09  6.313985e-48   True
     3     97 1.554248e+09  3.233450e-29   True
     3     98 1.546591e+09  2.239207e-30   True
     3     99 1.551368e+09  2.542511e-36   True
     3    100 1.492698e+09  1.459901e-44   True
     3    101 1.482624e+09  3.084985e-41   True
     3    102 1.424857e+09  3.904667e-40   True
     3    103 1.297981e+09  2.813890e-25   True
     3    104 1.308083e+09  1.745879e-29   True
     3    105 1.321359e+09  1.312516e-39   True
     3    106 1.178601e+09  8.358970e-24   True
     3    107 1.130252e+09  9.895923e-22   True
     3    108 1.157004e+09  5.748862e-26   True
     3    109 1.169750e+09  4.380776e-31   True
     3    110 1.038080e+09  1.058325e-19   True
     3    111 1.080382e+09  2.230303e-29   True
     3    112 1.062421e+09  8.141862e-32   True
     3    113 9.801362e+08  2.741101e-29   True
     3    114 9.544495e+08  1.784487e-27   True
     3    115 8.753986e+08  2.158883e-18   True
     3    116 9.559843e+08  4.176388e-24   True
     3    117 8.929539e+08  5.393793e-29   True
     3    118 8.698210e+08  6.952973e-30   True
     3    119 8.099217e+08  4.167280e-24   True
     3    120 8.428875e+08  1.984570e-25   True
     3    121 7.670069e+08  2.831142e-23   True
     3    122 7.536505e+08  3.369005e-21   True
     3    123 7.536494e+08  9.057774e-19   True
     3    124 7.121245e+08  8.810626e-17   True
     3    125 6.179078e+08  2.057978e-13   True
     3    126 6.424366e+08  5.233221e-17   True
     3    127 6.705898e+08  7.691788e-20   True
     3    128 6.611024e+08  2.509882e-12   True
     3    129 6.216780e+08  3.233714e-15   True
     3    130 5.867512e+08  6.772411e-11   True
     3    131 5.786228e+08  1.372477e-12   True
     3    132 5.903519e+08  2.777822e-16   True
     3    133 5.487742e+08  1.057178e-12   True
     3    134 5.673741e+08  4.133045e-15   True
     3    135 4.943546e+08  3.077661e-09   True
     3    136 5.171919e+08  6.874866e-14   True
     3    137 4.689693e+08  1.107407e-08   True
     3    138 4.734713e+08  3.675157e-09   True
     3    139 4.573357e+08  2.379599e-08   True
     3    140 5.064694e+08  2.823337e-11   True
     3    141 4.923295e+08  1.360871e-14   True
     3    142 4.409439e+08  1.198541e-09   True
     3    143 4.346500e+08  4.248563e-12   True
     3    144 4.057230e+08  3.118815e-13   True
     3    145 4.101020e+08  2.362631e-12   True
     3    146 3.711548e+08  2.934109e-10   True
     3    147 3.614091e+08  5.835502e-08   True
     3    148 3.535964e+08  3.526839e-08   True
     3    149 3.879587e+08  2.438395e-10   True
     3    150 3.408140e+08  1.792979e-08   True
     4      5 4.909107e+11  5.312213e-61   True
     4      6 4.040609e+11 5.640475e-198   True
     4      7 3.389600e+11  0.000000e+00   True
     4      8 2.875190e+11  0.000000e+00   True
     4      9 2.463173e+11  0.000000e+00   True
     4     10 2.140176e+11  0.000000e+00   True
     4     11 1.863130e+11  0.000000e+00   True
     4     12 1.638258e+11  0.000000e+00   True
     4     13 1.445456e+11  0.000000e+00   True
     4     14 1.275603e+11  0.000000e+00   True
     4     15 1.138400e+11  0.000000e+00   True
